0.92452,-0.0040412,-1.2915,-0.037445,0.94971,20.748
0.92774,-0.0027046,-1.2922,-0.047295,0.93911,20.747
0.93117,0.00045181,-1.2929,-0.036219,0.92384,20.747
0.92626,0.016881,-1.2937,0.0090072,0.9,20.746
0.9075,0.01577,-1.2945,0.02751,0.91214,20.746
0.9,0.0061313,-1.2953,0.0058791,0.95353,20.745
0.90216,-0.0021382,-1.296,-0.022889,0.96033,20.745
0.90583,-0.00063633,-1.2968,-0.043231,0.95311,20.745
0.92113,0.0016068,-1.2976,-0.046432,0.94762,20.744
0.91406,0.0062548,-1.2983,-0.056255,0.93514,20.744
0.9,0.012338,-1.2991,-0.041351,0.90776,20.743
0.90253,0.0067759,-1.2999,-0.0097581,0.9,20.742
0.91828,-0.0043793,-1.3007,0.014105,0.90828,20.742
0.95029,-0.0069917,-1.3015,0.019158,0.93922,20.741
0.95676,-0.0060953,-1.3023,0.01479,0.92179,20.74
0.97575,-0.0089712,-1.3031,0.014762,0.92501,20.74
1.0069,-0.016081,-1.304,-0.0086248,0.95111,20.739
1.0275,-0.011776,-1.3049,-0.025309,0.93626,20.738
1.0203,-5.7608e-05,-1.3059,-0.049942,0.92816,20.738
1,0.012551,-1.3068,-0.04844,0.9,20.737
0.98045,0.020842,-1.3077,-0.041327,0.90019,20.736
1.0049,0.010855,-1.3086,-0.028181,0.92234,20.736
0.99392,0.018702,-1.3096,-0.025621,0.90669,20.735
0.96545,0.02962,-1.3105,-0.023849,0.9,20.734
0.98147,0.016639,-1.3114,-0.026139,0.93271,20.734
0.95474,0.027457,-1.3123,-0.037354,0.91291,20.733
0.96389,0.027125,-1.3132,-0.013102,0.90993,20.732
0.95366,0.026421,-1.3141,-0.0026624,0.90613,20.731
0.93629,0.027437,-1.315,0.008778,0.9,20.731
0.9322,0.022352,-1.316,0.027648,0.90115,20.73
0.91331,0.019907,-1.3168,0.017645,0.91356,20.729
0.91782,0.012272,-1.3178,0.013175,0.92421,20.729
0.92228,0.0079667,-1.3186,0.0069072,0.92181,20.728
0.92611,0.0072584,-1.3195,-0.0012591,0.92254,20.727
0.92453,0.012217,-1.3203,0.01283,0.9,20.727
0.90844,0.0073594,-1.3212,0.00066728,0.90753,20.726
0.9,0.010807,-1.322,0.0073474,0.9,20.725
0.91606,-0.00045385,-1.3228,0.027784,0.9,20.724
0.91732,-0.0026405,-1.3236,0.031291,0.9,20.724
0.91127,-0.0035293,-1.3245,-0.011735,0.93846,20.723
0.91495,-0.0016342,-1.3254,-0.038613,0.93402,20.722
0.92245,-0.00078308,-1.3262,-0.049217,0.92205,20.722
0.92523,0.0024641,-1.3271,-0.049503,0.91017,20.721
0.92221,0.0066917,-1.328,-0.045,0.90384,20.72
0.91847,0.0095609,-1.3288,-0.03468,0.9,20.72
0.92454,0.0037775,-1.3297,-0.03354,0.91301,20.719
0.93582,0.0026216,-1.3306,-0.015958,0.90028,20.718
0.95902,-0.0051268,-1.3315,-0.0019164,0.90781,20.718
0.96954,-0.007561,-1.3324,-0.020033,0.92553,20.717
0.98062,-0.005525,-1.3333,-0.018021,0.90761,20.716
0.99064,0.006158,-1.3342,-0.0014401,0.90254,20.716
0.98637,0.012878,-1.3352,0.0074272,0.90341,20.715
0.98163,0.0069406,-1.3362,-0.0029663,0.9168,20.714
0.96857,0.016913,-1.3371,0.0048663,0.9,20.713
1.008,0.0078516,-1.3381,0.021411,0.93207,20.713
0.99597,0.016429,-1.339,0.013817,0.91581,20.712
0.98286,0.01993,-1.34,-0.0036136,0.92781,20.711
0.9613,0.022915,-1.3409,-0.021041,0.92272,20.71
0.9391,0.03182,-1.3418,-0.0082283,0.9,20.709
0.93294,0.021189,-1.3427,-0.0043053,0.91432,20.709
0.93541,0.013996,-1.3436,-0.01426,0.92967,20.708
0.90964,0.019028,-1.3444,-0.024629,0.90773,20.707
0.9133,0.015461,-1.3452,-0.012417,0.91005,20.706
0.9,0.016836,-1.3461,-0.0051888,0.9,20.705
0.90873,0.0091921,-1.3469,-0.0014053,0.91794,20.705
0.91639,0.006292,-1.3478,-0.0035884,0.9199,20.704
0.91362,0.010376,-1.3486,0.0035861,0.90421,20.703
0.90173,0.0089193,-1.3494,-0.0043858,0.90897,20.702
0.90714,0.0077176,-1.3502,0.0047189,0.90799,20.702
0.92311,0.0053046,-1.3511,0.015232,0.91485,20.701
0.92156,0.0076294,-1.3519,0.011244,0.91412,20.7
0.9154,0.011816,-1.3527,0.01574,0.90526,20.699
0.90299,0.012167,-1.3535,0.019667,0.9,20.699
0.91432,0.0065758,-1.3544,0.026475,0.91573,20.698
0.90437,0.010305,-1.3552,0.024987,0.90611,20.697
0.9,0.0051448,-1.356,0.01814,0.91195,20.696
0.90124,0.0017933,-1.3568,0.0092745,0.91632,20.695
0.91006,0.0031509,-1.3576,0.012116,0.91369,20.695
0.91531,0.0042431,-1.3585,0.008771,0.91735,20.694
0.91849,0.0076001,-1.3593,0.0034457,0.92056,20.693
0.91283,0.012035,-1.3602,0.0044582,0.90981,20.693
0.90131,0.017558,-1.361,0.014994,0.9,20.692
0.91295,0.0089881,-1.3618,0.024639,0.91565,20.691
0.90428,0.013601,-1.3627,0.030317,0.90332,20.69
0.90278,0.0072351,-1.3635,0.019325,0.92064,20.69
0.9,0.0062441,-1.3643,0.0088414,0.91748,20.689
0.91814,0.00091882,-1.3651,0.0017646,0.92958,20.688
0.91005,0.0017932,-1.366,-0.023484,0.92196,20.687
0.90533,0.0013761,-1.3668,-0.047762,0.9237,20.687
0.90844,0.0036465,-1.3676,-0.053646,0.91465,20.686
0.90452,0.0081561,-1.3684,-0.050059,0.90248,20.685
0.90291,0.0078528,-1.3692,-0.042331,0.9,20.685
0.9,0.0056426,-1.37,-0.046946,0.90879,20.684
0.90415,0.0045332,-1.3708,-0.046185,0.90879,20.683
0.91263,0.0027079,-1.3717,-0.043352,0.90879,20.683
0.91107,0.0014602,-1.3724,-0.05146,0.90879,20.682
